Temperature,Humidity,SleepScore
22.9,64.2,96.0
23.5,36.8,99.9
17.6,50.9,84.3
18.5,59.5,88.3
16.1,68.0,76.4
27.2,71.3,70.1
16.2,26.8,63.0
31.5,58.9,38.1
24.8,67.6,88.5
23.6,74.3,89.5
30.0,44.3,55.2
24.1,72.8,89.5
28.6,53.0,66.0
29.9,47.2,57.1
26.0,64.6,80.4
18.2,63.2,91.8
29.2,35.1,67.0
24.0,58.6,90.7
19.4,76.3,98.1
30.2,37.0,60.5
18.7,42.9,84.7
32.0,29.8,44.9
26.0,68.3,76.3
16.0,78.5,81.7
25.4,29.8,90.3
20.0,60.9,98.3
29.7,29.2,68.9
20.5,55.5,95.9
17.0,34.3,75.4
25.4,29.8,91.9
30.5,33.8,59.0
22.0,55.0,98.1
26.0,41.7,83.6
20.4,28.1,91.0
31.9,66.7,38.8
16.4,52.3,75.0
16.2,71.5,80.2
29.5,53.7,58.0
30.3,63.1,48.0
16.2,41.5,68.6
30.5,58.3,48.7
27.7,61.1,70.1
30.7,55.2,49.8
20.5,26.1,93.0
29.8,30.6,61.9
27.9,81.1,59.0
29.6,80.4,48.6
23.9,60.0,95.3
21.5,74.9,99.5
24.3,47.2,93.1
22.6,26.0,97.2
30.2,75.8,41.3
22.0,52.0,100.0
28.2,25.9,79.7
19.9,30.4,88.1
26.8,51.5,78.5
26.0,66.8,80.2
26.2,27.9,90.8
28.0,73.7,59.1
20.6,58.2,97.9
21.8,66.8,97.8
19.5,36.4,86.8
24.2,68.4,90.8
19.3,45.1,88.4
18.7,26.4,79.4
20.8,38.4,95.7
23.1,25.7,97.4
30.6,28.0,58.7
17.1,81.2,88.0
31.1,40.8,47.3
26.7,35.6,86.7
28.7,47.6,69.0
17.5,34.5,78.8
21.5,39.8,97.7
29.7,46.4,60.8
16.4,70.8,79.9
21.7,30.0,97.4
16.6,60.9,81.3
30.2,35.5,60.3
16.3,55.8,77.4
29.7,45.5,59.4
25.4,64.9,83.9
23.0,50.9,99.8
22.8,70.2,96.7
16.2,42.4,67.0
21.8,46.0,100.0
25.2,76.7,79.4
22.0,61.2,100.0
19.3,59.8,95.2
17.5,29.2,77.0
26.0,44.2,83.8
22.5,37.5,100.0
30.3,26.1,60.1
27.3,31.2,83.3
30.7,82.3,39.3
17.2,50.0,77.8
20.5,37.0,95.0
19.4,35.3,88.9
16.1,68.0,79.9
28.7,25.5,75.8
22.0,53.4,100.0
23.7,25.2,100.0
25.4,64.8,81.0
26.5,62.8,77.5
26.4,61.1,81.2
22.3,35.3,98.9
19.9,45.7,91.0
28.1,28.7,76.8
16.1,76.8,78.7
16.0,75.9,79.0
25.9,84.3,75.4
20.1,35.1,91.5
25.8,76.8,79.0
28.3,72.6,59.2
19.2,78.8,94.4
23.9,69.7,92.4
21.2,62.5,100.0
20.5,41.4,96.4
31.1,33.1,51.5
19.5,50.6,89.7
28.9,29.3,74.3
23.0,60.8,95.2
19.0,29.7,83.0
31.2,73.3,37.0
17.6,42.5,79.3
20.0,51.7,94.0
18.2,48.9,88.0
21.5,27.2,97.0
16.9,70.1,82.0
18.4,77.7,96.3
23.5,26.2,100.0
28.6,36.6,70.8
19.9,49.7,91.3
22.7,65.1,96.0
22.3,27.2,96.8
28.3,31.5,77.2
27.1,74.7,67.9
23.7,71.2,92.0
29.7,30.9,65.1
23.2,52.9,96.7
27.7,49.7,70.5
29.3,54.1,58.7
24.5,59.4,88.5
25.2,55.1,90.2
18.2,76.5,91.3
31.0,57.9,40.8
21.1,47.0,97.9
31.0,62.6,39.7
17.3,63.7,83.5
27.9,38.1,75.0
27.2,72.4,67.6
23.8,62.2,95.4
19.0,79.8,99.0
29.0,33.5,70.7
25.7,79.6,77.9
31.8,41.2,41.4
17.4,77.9,88.2
27.8,69.8,65.4
29.1,40.8,67.8
18.0,33.8,77.1
18.7,82.7,95.0
25.1,36.6,91.5
19.2,41.9,88.4
20.9,62.9,96.7
22.3,76.2,97.7
16.7,52.4,75.3
20.5,79.0,100.0
29.2,71.5,52.9
17.1,60.4,79.2
25.0,49.8,89.8
29.2,55.9,60.2
21.9,78.0,94.1
26.7,66.1,75.8
27.0,75.9,71.5
17.3,30.3,71.6
28.6,67.1,61.7
16.2,45.3,71.9
28.5,55.0,66.0
17.0,40.7,76.2
17.1,65.1,83.7
25.3,73.7,82.3
27.6,49.4,75.0
25.6,74.9,78.8
29.6,48.5,59.2
22.5,29.1,96.5
19.8,72.7,98.3
23.2,29.0,98.7
21.9,60.6,100.0
27.8,48.1,72.3
29.4,74.0,51.7
17.1,50.0,78.6
23.8,70.8,89.3
23.0,83.0,91.0
25.5,73.2,81.1
27.6,44.7,73.9
31.1,68.7,40.3
24.3,54.6,89.6
27.2,73.7,70.4
21.0,39.8,96.7
21.4,57.3,100.0
26.5,70.0,77.1
24.0,58.3,91.5
30.9,29.0,59.5
24.2,45.7,97.4
24.4,52.4,90.2
25.9,84.2,73.1
29.4,73.5,51.8
28.0,25.6,76.8
19.1,58.2,91.7
18.1,28.9,81.2
24.9,35.0,94.9
16.1,56.9,71.4
27.3,48.6,75.5
30.7,75.4,36.4
18.2,75.4,89.4
30.3,50.1,51.0
16.6,71.3,83.0
16.4,51.7,74.7
20.2,39.0,93.1
30.9,60.1,42.2
30.9,43.2,50.7
25.5,76.6,81.0
26.9,54.8,75.2
19.6,71.3,98.5
25.7,36.1,88.3
22.7,25.2,100.0
22.9,35.1,98.7
17.0,45.3,78.0
21.5,43.8,100.0
21.3,64.7,97.2
23.2,83.8,89.6
22.7,54.1,95.8
19.9,27.7,90.9
29.5,65.1,51.5
28.2,55.5,69.6
31.9,77.6,35.5
27.7,54.8,71.3
29.5,59.0,55.5
17.3,46.4,81.2
22.9,42.8,97.3
30.5,32.3,59.1
26.2,44.1,84.6
23.5,28.7,96.9
18.0,51.6,87.2
28.6,53.3,67.0
25.3,53.6,86.3
18.8,26.8,79.9
20.5,45.6,92.7
28.7,57.3,65.0
24.3,26.4,98.7
28.1,78.1,57.5
21.0,62.6,97.7
31.1,70.0,35.3
22.5,51.0,97.5
28.5,38.3,71.5
29.2,43.2,67.5
18.7,71.7,96.2
26.9,72.0,68.9
21.5,56.7,99.3
27.7,26.9,81.2
29.3,37.9,63.2
30.9,67.2,42.3
25.8,39.8,87.2
28.6,78.2,53.1
29.2,35.9,66.5
31.4,28.8,51.8
27.2,60.5,75.2
25.2,80.7,77.1
26.5,30.3,84.3
19.9,66.1,96.8
29.2,37.4,66.3
17.0,31.7,70.3
17.6,30.9,74.7
21.3,63.6,99.4
22.1,49.0,100.0
18.6,35.9,81.6
31.0,74.3,36.9
19.3,84.5,100.0
17.3,63.1,83.5
22.7,79.5,94.6
18.4,49.4,86.1
27.7,53.9,73.7
21.7,31.6,97.6
28.9,60.4,59.2
20.8,31.9,92.0
30.9,82.9,36.6
30.9,79.2,37.7
22.3,81.7,94.6
30.0,44.8,60.4
27.3,51.4,77.4
30.2,83.7,37.2
26.5,60.6,75.6
29.9,67.1,51.7
29.6,50.6,55.7
19.8,62.3,97.9
20.6,31.0,90.2
17.6,66.3,84.6
19.7,38.9,92.7
29.7,50.1,60.3
26.7,68.5,71.6
22.1,77.6,95.8
24.2,53.2,90.6
18.9,74.6,97.5
24.4,32.1,98.7
24.1,29.6,95.7
20.6,34.7,96.3
29.5,61.3,56.7
27.6,54.6,71.6
30.7,46.7,50.9
31.7,69.6,36.2
30.7,35.8,57.9
25.2,34.0,94.4
18.5,83.0,93.0
25.2,63.0,87.8
29.4,48.1,64.0
16.6,37.8,69.6
23.2,49.0,95.4
28.7,42.8,69.2
27.6,60.9,67.3
25.6,47.5,89.9
22.3,27.2,98.1
28.9,82.7,48.0
18.7,64.6,89.8
23.2,60.8,93.7
21.0,61.3,98.6
31.4,54.2,39.4
19.1,52.4,93.3
28.2,81.3,55.5
25.1,69.1,81.2
18.5,35.0,79.9
16.3,49.0,71.4
31.2,40.7,47.3
23.4,48.9,99.0
25.7,78.1,77.2
16.2,62.0,78.0
27.9,67.3,63.7
30.4,45.4,53.0
16.0,29.5,63.1
17.8,65.3,87.4
18.4,70.4,92.8
28.1,36.0,75.3
