Temperature,Humidity,SleepScore
28.9,62.7,45.6
27.7,81.7,61.9
26.1,80.0,36.3
16.2,45.1,56.9
22.2,52.1,98.8
28.8,58.2,19.2
23.6,34.4,91.9
23.9,74.9,76.3
31.4,27.2,4.9
31.6,28.6,33.7
30.0,76.4,10.3
29.8,56.0,42.7
19.2,55.6,87.2
19.9,33.8,92.0
21.0,60.2,81.2
29.4,57.0,3.4
29.2,69.3,44.6
26.3,50.8,61.7
19.4,78.2,81.4
19.5,32.8,100.0
19.3,59.2,67.6
23.6,80.9,62.6
26.7,73.5,70.4
17.4,82.8,57.1
16.4,42.5,51.4
27.4,66.7,65.8
17.8,38.4,57.5
22.6,77.0,79.3
29.5,75.2,33.1
25.2,41.9,37.2
29.3,46.0,34.0
16.7,71.7,84.7
22.8,67.6,98.8
21.1,25.0,79.5
31.3,45.7,13.7
24.6,85.0,88.5
19.5,60.5,91.3
29.5,63.2,58.7
19.4,68.3,84.8
16.1,82.0,36.2
17.2,76.1,81.3
25.7,48.0,50.9
21.4,31.2,97.3
24.1,36.8,71.6
21.7,37.2,82.8
23.3,35.0,73.8
27.5,29.2,39.2
20.3,84.1,77.6
31.7,29.5,20.8
23.5,41.0,83.2
30.8,60.1,42.9
22.6,53.0,98.1
22.4,62.4,60.1
18.0,54.1,82.8
30.1,52.9,34.8
24.8,70.8,62.9
31.4,40.4,18.5
22.5,73.0,87.9
25.1,59.7,59.5
22.7,39.5,69.0
17.2,62.5,93.3
29.8,37.1,37.2
18.2,48.8,88.0
16.0,76.9,77.3
31.7,65.9,34.8
22.0,59.1,92.8
28.7,39.9,60.0
25.7,44.8,56.5
20.8,36.8,83.3
17.5,50.8,87.7
27.5,57.5,32.7
19.9,52.4,65.5
28.2,44.0,59.6
23.4,41.8,63.6
24.9,26.4,60.7
29.2,30.8,32.2
24.2,57.3,70.5
19.4,37.8,100.0
31.6,72.9,0.0
29.3,76.8,5.9
16.6,82.6,52.0
23.4,45.7,51.5
31.2,66.9,5.1
31.8,70.8,26.8
22.9,71.1,64.6
18.2,38.1,73.4
18.8,34.6,64.7
25.1,57.1,45.9
17.5,52.6,83.6
19.0,74.1,100.0
29.1,35.7,20.0
22.3,72.6,87.7
18.2,52.1,71.2
29.3,44.6,30.3
31.3,55.3,3.8
20.3,33.0,100.0
19.1,48.3,95.9
21.3,74.7,96.1
30.7,30.8,21.8
28.1,72.9,48.1
20.4,45.8,79.9
20.5,56.9,87.2
26.2,35.1,43.8
21.8,49.4,97.4
28.3,59.3,39.0
30.1,81.3,39.8
20.0,49.9,77.9
24.8,29.3,88.3
31.0,26.5,28.7
16.2,83.1,44.2
17.8,84.9,65.3
30.3,30.8,0.0
29.8,38.8,14.2
21.9,29.0,97.8
28.9,38.3,18.5
21.7,64.2,78.3
29.2,35.2,22.5
28.2,66.6,61.4
23.3,26.0,96.1
30.4,67.0,27.4
27.2,41.4,51.8
27.2,29.0,64.3
17.5,83.2,76.9
19.1,29.9,95.7
17.7,72.2,61.3
24.9,25.5,83.2
16.1,63.6,41.6
17.6,31.8,82.8
26.7,53.8,79.7
23.8,79.7,67.0
24.2,70.9,99.1
23.7,35.8,92.4
21.3,56.2,93.0
17.9,44.5,78.4
19.1,36.8,85.2
31.9,78.0,33.7
25.4,41.2,67.7
21.5,45.8,87.7
21.4,36.4,79.1
23.9,79.7,66.5
29.7,61.8,38.7
20.0,54.3,97.3
21.9,78.1,92.0
27.1,36.5,43.7
23.3,35.5,77.5
17.3,55.2,80.4
30.6,83.4,4.0
31.5,26.7,1.3
20.5,45.3,76.7
22.8,77.0,61.8
22.3,65.6,72.9
27.7,61.3,48.7
25.1,57.2,89.6
31.8,46.6,7.4
22.1,68.5,95.4
27.0,55.9,47.5
26.7,43.1,31.7
19.2,52.1,88.6
22.9,50.6,98.9
31.1,55.7,32.2
24.0,64.1,78.8
23.9,34.5,95.6
17.5,68.5,61.4
23.9,51.1,72.6
23.1,41.6,86.6
19.0,45.5,86.8
30.5,48.7,24.5
16.4,29.3,62.3
25.6,58.7,68.2
16.0,75.0,60.4
24.3,34.1,65.8
25.3,35.4,73.1
19.1,54.9,83.5
17.7,26.8,90.3
29.5,63.8,21.3
21.1,33.3,89.0
19.4,78.1,99.9
29.1,41.0,53.3
16.8,50.2,45.4
18.5,46.7,71.5
24.7,58.9,55.6
29.4,79.7,53.7
29.9,76.8,51.4
29.6,54.9,16.8
19.8,78.4,96.0
31.0,69.4,44.2
25.7,40.3,53.0
24.4,65.8,61.2
20.3,76.0,90.0
19.5,63.2,99.8
16.3,41.8,45.2
20.4,51.9,78.4
31.3,27.9,13.1
18.5,25.4,60.3
23.0,51.5,61.1
27.8,31.5,28.3
25.7,43.2,59.5
26.8,78.5,61.7
21.9,27.6,87.8
29.3,66.6,42.8
29.4,41.0,25.5
17.5,61.7,69.0
21.3,59.3,92.7
20.3,40.1,76.3
23.9,29.3,71.4
16.3,75.8,39.4
27.6,52.8,30.9
23.0,49.3,72.4
17.9,73.7,83.1
29.7,55.1,51.8
29.8,73.4,23.2
29.6,81.4,23.6
32.0,36.6,1.0
25.9,33.0,44.7
16.3,52.8,44.0
19.8,39.7,74.1
23.8,74.1,63.5
23.5,37.1,84.1
24.4,27.5,64.5
27.1,42.0,67.3
16.3,70.3,48.1
17.0,34.7,65.1
22.2,82.1,94.6
25.4,67.8,55.2
19.0,31.6,65.2
23.5,71.7,62.3
29.5,27.2,14.9
28.9,81.2,27.6
29.2,45.0,49.0
27.7,54.8,39.3
25.1,79.1,65.5
29.6,51.9,42.2
16.7,28.5,90.7
30.0,84.0,9.3
30.9,53.7,15.4
20.4,57.2,95.4
31.7,75.4,31.3
30.6,82.7,38.8
17.9,35.6,90.7
18.8,60.8,88.7
28.4,28.2,25.9
17.6,64.5,53.3
16.9,48.5,62.1
31.4,82.2,31.8
21.2,37.4,94.3
26.6,47.1,38.1
16.2,52.6,87.3
26.4,45.5,47.2
27.9,25.4,59.3
29.8,45.9,33.0
31.4,43.2,33.1
27.3,81.8,30.8
28.9,67.0,40.7
19.4,43.5,93.4
23.4,30.3,72.6
30.6,28.0,4.0
26.4,66.0,36.4
26.6,68.6,40.6
21.5,80.5,75.1
19.2,33.9,91.7
26.8,62.7,42.6
16.4,43.7,56.1
17.6,67.9,92.1
29.5,33.0,17.5
20.7,66.1,87.8
30.9,32.2,1.8
17.6,37.7,63.0
17.5,37.9,88.0
20.6,37.4,88.7
18.3,71.9,90.4
16.8,84.6,56.2
20.0,55.9,92.8
23.4,78.0,89.2
17.4,26.1,69.0
23.1,57.8,90.6
16.1,81.2,75.1
20.4,52.7,99.5
23.8,43.4,92.3
21.1,63.1,87.5
16.0,46.9,58.9
16.7,82.1,61.3
18.3,46.6,57.8
20.8,43.1,95.1
20.4,72.3,75.4
19.5,30.1,100.0
26.0,68.8,64.9
22.1,66.9,100.0
18.4,78.2,90.8
17.0,48.6,43.9
16.1,46.9,63.7
29.4,70.9,8.8
19.9,73.4,100.0
16.4,53.8,92.2
26.2,51.7,67.3
23.0,33.2,93.1
28.8,69.2,51.3
26.0,57.0,54.5
18.6,77.5,86.7
30.4,26.9,3.8
29.9,72.4,3.7
29.9,74.5,46.2
17.5,68.2,52.2
26.3,27.2,67.1
30.5,71.7,20.5
16.9,32.9,78.8
21.7,42.8,95.8
16.8,41.4,50.8
20.6,38.5,84.1
24.8,82.8,45.9
20.4,55.1,88.0
18.6,58.7,69.6
21.2,45.2,80.4
24.5,75.5,58.6
22.0,46.5,77.2
30.4,81.1,0.0
19.2,79.9,78.0
20.9,68.0,82.1
19.8,61.1,91.7
19.9,33.9,92.4
25.5,50.2,73.4
31.9,36.6,6.0
29.3,33.0,20.3
28.1,70.6,55.1
24.4,84.3,85.3
20.2,47.3,91.7
18.9,58.1,91.3
19.5,33.4,97.9
22.2,37.7,87.3
18.0,77.9,66.1
16.4,42.3,51.0
16.6,45.2,60.1
26.7,49.9,62.7
20.5,72.5,100.0
28.7,77.4,19.2
26.9,26.5,59.0
30.8,76.2,14.3
23.9,55.3,66.5
22.0,29.4,79.7
25.7,45.4,88.1
27.1,70.1,61.5
26.8,32.4,65.8
